word,wordFreq
REDAN,93847
REDDS,35127
REDDY,965755
REDES,201864
REDIA,0
REDID,75136
REDIP,0
REDLY,0
REDON,69010
REDOX,578593
REDRY,0
REDUB,0
REDUX,969917
REDYE,0
REEDE,18178
REEDS,1021880
REEDY,316918
REEFS,1553553
REEFY,0
REEKS,180768
REEKY,0
REELS,2371017
REEST,0
REEVE,797352
REFEL,0
REFER,27099706
REFIT,197564
REFIX,0
REFLY,0
REGAL,2236787
REGAR,13365
REGES,0
REGIE,93840
REGMA,0
REGUR,0
REHAB,6460331
REIFY,31944
REIGN,3505605
REIKI,1962162
REINS,747535
REIST,19118
REKEY,57339
RELAX,8856944
RELAY,9275052
RELET,15556
RELIC,947341
REMAN,169056
REMAP,151596
REMEN,13392
REMEX,0
REMIT,1111713
REMIX,7132676
RENAL,4494106
RENAY,24985
RENDS,44455
RENEW,6561081
RENGA,46990
RENIN,300995
RENNE,48474
RENOS,21551
RENTE,38816
RENTS,2094682
REOIL,0
REORG,383689
REPAY,1746487
REPEG,0
REPEL,439316
REPIN,32159
REPLY,184777992
REPOS,330574
REPOT,69544
REPRO,782095
RERAN,21130
RERIG,0
RERUN,763880
RESAW,0
RESAY,0
RESEE,0
RESET,10021033
RESEW,0
RESID,1318706
RESIN,4966700
RESIT,89180
RESOW,0
RESTO,251173
RESTS,2645136
RESTY,0
RESUS,23306
RETAG,0
RETAX,0
RETCH,37821
RETEM,0
RETIA,0
RETIE,0
RETRO,8000179
RETRY,916420
REUSE,3950428
REVEL,546018
REVET,0
REVIE,78263
REVUE,1290094
REWAX,0
REWED,0
REWET,0
REWIN,0
RHEME,0
RHEUM,216585
RHINE,1162642
RHINO,2619135
RHODY,56633
RHOMB,88692
RHONE,727024
RHUMB,20027
RHYME,1530733
RHYNE,153532
RIADS,18882
RIALS,161604
RIANT,0
RIATA,21298
RIBAS,123653
RIBBY,18650
RIBES,91379
RICER,45703
RICES,94158
RICEY,0
RICHT,69978
RICIN,181022
RICKS,305248
RIDER,8987802
RIDES,6461201
RIDGE,15993437
RIDGY,0
RIELS,23627
RIFFS,864669
RIFLE,5047417
RIFTS,209369
RIFTY,0
RIGGS,875782
RIGHT,273620358
RIGID,4240019
RIGOL,0
RIGOR,513599
RILED,120346
RILES,79480
RILEY,4443795
RILLS,27784
RIMER,39811
RIMES,390910
RINDS,75276
RINDY,0
RINES,29619
RINGS,28827859
RINKS,276753
RINSE,1885846
RIOJA,337348
RIOTS,1463036
RIPEN,191197
RIPER,74056
RISEN,2619862
RISER,969986
RISES,4124482
RISHI,183120
RISKS,19205769
RISKY,2412508
RISUS,52968
RITES,1388265
RITTS,58502
RITZY,82832
RIVAL,4298220
RIVAS,307895
RIVED,56254
RIVEL,17192
RIVEN,165533
RIVER,78843808
RIVES,198588
RIVET,616847
RIYAL,411050
ROACH,3017586
ROADS,15093621
ROAMS,98175
ROANS,28190
ROARS,255578
ROAST,3205415
ROBED,135344
ROBES,1600721
ROBIN,11423944
ROBLE,47626
ROBOT,12656312
ROCKS,12427428
ROCKY,10404321
RODEO,3587192
RODES,46703
ROGER,15353411
ROGUE,4576302
ROIDS,47575
ROILY,0
ROIST,0
ROJAK,59452
ROKER,178208
ROLES,13171507
ROLFS,56034
ROLLS,9220414
ROMAL,0
ROMAN,17431193
ROMEO,4990395
ROMPS,60107
RONDE,399731
RONDO,332097
RONIN,874042
RONNE,56987
ROOFS,1553687
ROOFY,0
ROOKS,233375
ROOKY,0
ROOMS,65453403
ROOMY,574188
ROONS,30727
ROOSA,29266
ROOSE,45767
ROOST,608008
ROOTS,12609370
ROOTY,66186
ROPED,187674
ROPER,959126
ROPES,2384639
ROPEY,27525
ROQUE,285897
RORAL,0
RORIC,0
RORIE,19018
RORTY,111131
ROSED,0
ROSES,13584758
ROSET,24878
ROSHI,92425
ROSIN,262173
ROSTI,43398
ROTAL,0
ROTAL,0
ROTAN,72673
ROTAS,41389
ROTCH,17632
ROTES,30015
ROTIS,35038
ROTOR,2003039
ROUEN,437498
ROUES,22326
ROUGE,6084449
ROUGH,11557184
ROULE,59125
ROUND,61836702
ROUPS,24670
ROUPY,0
ROUSE,812361
ROUST,0
ROUTE,31439231
ROUTH,105518
ROUTS,62357
ROVED,31140
ROVEN,16464
ROVER,8537021
ROVES,21191
ROWAN,2014844
ROWDY,510507
ROWED,168567
ROWEL,0
ROWEN,101456
ROWER,239796
ROWTH,38465
ROYAL,45407189
ROZET,17480
RUANA,0
RUBEL,174810
RUBES,61690
RUBIN,1889443
RUBLE,265028
RUBUS,150384
RUCHE,0
RUCKS,37438
RUDAS,0
RUDDS,13297
RUDDY,387590
RUDER,89666
RUDIE,28068
RUDIS,30928
RUEDA,188021
RUFFE,27023
RUFFS,35928
RUGBY,12992179
RUGGY,0
RUING,0
RUINS,3159891
RULED,5589851
RULER,2615554
RULES,97658641
RUMAL,0
RUMBA,404980
RUMBO,53120
RUMEN,208759
RUMLY,0
RUMMY,360935
RUMOR,2455494
RUMPS,319557
RUNCH,0
RUNED,14880
RUNES,664374
RUNGS,173503
RUNIC,185207
RUNNY,383747
RUNTS,41260
RUNTY,72
RUPEE,2831536
RUPIA,0
RURAL,30998929
RUSAS,23275
RUSES,25529
RUSHY,0
RUSKS,25492
RUSMA,0
RUSSE,193236
RUSTS,56788
RUSTY,2780895
RUTHS,18289
RUTIN,63936
RUTTY,0
RYALS,38933
RYBAT,0
SABAL,81783
SABER,1053669
SABES,89001
SABHA,443494
SABIN,371546
SABIR,45054
SABLE,1501050
SABOT,140101
SABRA,174408
SABRE,1189329
SACKS,1808394
SACRA,160174
SADDO,65697
SADHE,0
SADHU,82833
SADIS,12774
SADLY,3905175
SAFED,68671
SAFER,5085040
SAFES,1079012
SAGAS,279405
SAGER,511124
SAGES,624245
SAGGY,554140
SAGUM,0
SAHEB,40056
SAHIB,352239
SAIGA,45727
SAILS,1601569
SAINE,15510
SAINS,66940
SAINT,38929141
SAITH,1205270
SAJOU,0
SAKAI,2152556
SAKER,56297
SAKES,221028
SAKIS,27631
SAKTI,46511
SALAD,8923706
SALAL,34529
SALAT,96774
SALEP,17960
SALES,173244220
SALIC,0
SALIC,0
SALIX,261339
SALLE,1426680
SALLY,5933047
SALMI,53135
SALOL,0
SALOL,0
SALON,10079006
SALOP,56167
SALPA,0
SALPA,0
SALSA,4234056
SALSE,14186
SALTO,204639
SALTS,2144773
SALTY,1196416
SALUT,216986
SALVE,423303
SALVO,454555
SAMAN,88325
SAMAS,18769
SAMBA,5838327
SAMBO,137842
SAMEK,22569
SAMEL,0
SAMEN,79154
SAMES,49702
SAMEY,19085
SAMMY,2447628
SAMPI,0
SANDS,4428127
SANDY,9897487
SANER,84491
SANES,15330
SANGA,55269
SANGH,111167
SANGO,272080
SANKO,21131
SANSA,217784
SANTO,1772980
SANTS,72016
SAPAN,0
SAPID,17521
SAPOR,0
SAPPY,216405
SARAN,215052
SARDS,65552
SAREE,303706
SARGE,1013607
SARGO,0
SARIN,270347
SARIS,187170
SARKY,20639
SAROD,33361
SAROS,38529
SARUS,0
SASIN,15556
SASSE,65391
SASSY,1657970
SATAY,131499
SATED,88075
SATES,78143
SATIN,6620674
SATIS,237793
SATYR,136838
SAUCE,10968629
SAUCY,474568
SAUGH,0
SAULS,53407
SAULT,901099
SAUNA,4202256
SAUNT,32211
SAURY,0
SAUTE,546457
SAVED,19635976
SAVER,10258158
SAVES,6892635
SAVIN,303518
SAVOR,506115
SAVOY,1246516
SAVVY,3140230
SAWAH,0
SAWED,169894
SAWER,0
SAXES,83366
SAYED,232940
SAYER,243924
SAYID,163143
SCABS,122925
SCADS,49595
SCAFF,0
SCALA,1093246
SCALD,101839
SCALE,46307526
SCALL,0
SCALP,1356840
SCALY,272847
SCAMP,810996
SCAMS,2662588
SCAND,444490
SCANS,3877627
SCANT,543285
SCAPA,113533
SCAPE,358228
SCARE,2972708
SCARF,3181107
SCARP,77653
SCARS,1677547
SCART,1213599
SCARY,5571680
SCATS,64414
SCAUP,89357
SCAUR,0
SCEAT,0
SCENA,91089
SCEND,0
SCENE,29372413
SCENT,3277212
SCHMO,60716
SCHUL,33045
SCHWA,64634
SCION,2245350
SCLIM,0
SCOFF,177728
SCOLD,170208
SCONE,213031
SCOOP,5272369
SCOOT,269666
SCOPA,88607
SCOPE,23349420
SCOPS,39159
SCORE,69315004
SCORN,622924
SCOTS,1911314
SCOUG,13313
SCOUP,0
SCOUR,411478
SCOUT,6176157
SCOWL,115386
SCRAB,0
SCRAE,0
SCRAG,0
SCRAM,139774
SCRAN,355642
SCRAP,3757085
SCRAT,34413
SCRAW,0
SCRAY,0
SCREE,148396
SCREW,8177263
SCRIM,146877
SCRIP,328826
SCROB,0
SCROD,21554
SCROG,0
SCROW,0
SCRUB,2360299
SCRUM,425870
SCUBA,6366349
SCUDI,0
SCUDO,16902
SCUDS,39676
SCUFF,224673
SCUFT,0
SCULL,174118
SCULP,29076
SCUMS,21265
SCURF,13478
SCUSE,53625
SCUTA,0
SCUTE,17485
SEALS,4958012
SEAMS,1323885
SEAMY,35034
SEANS,14788
SEARS,4897480
SEASE,16912
SEATS,17070818
SEBUM,95387
SECCO,33756
SECHS,49108
SECTS,603808
SEDAN,4769270
SEDER,315708
SEDES,17575
SEDGE,361236
SEDGY,0
SEDUM,126177
SEEDS,11196921
SEEDY,284954
SEEKS,10174194
SEELY,173389
SEEMS,55276661
SEEPS,188076
SEEPY,0
SEERS,134265
SEFER,159719
SEGAR,45150
SEGNI,74679
SEGNO,108669
SEGOL,0
SEGUE,234120
SEINE,1121610
SEISE,0
SEISM,18530
SEITY,0
SEIZE,1908868
SEKOS,0
SELAH,213338
SELES,69906
SELFS,33812
SELLA,143359
SELLE,305996
SELLS,8827377
SELVA,389472
SEMEN,1553302
SEMES,30150
SEMIS,357039
SENDS,7512707
SENNA,431701
SENOR,352047
SENSA,89308
SENSE,52629633
SENSI,280091
SENTE,63099
SENTI,56703
SENTS,98600
SENZA,476965
SEPAD,0
SEPAL,32590
SEPIA,741438
SEPIC,0
SEPOY,33499
SEPTA,203819
SEPTS,20285
SERAC,43796
SERAI,35974
SERAL,57376
SERED,19699
SERER,0
SERES,54684
SERFS,117599
SERGE,1283914
SERIC,0
SERIF,2109334
SERIN,38729
SERON,0
SEROW,0
SERRA,755717
SERRE,381425
SERRY,0
SERUM,5854942
SERVE,36697856
SERVO,1581719
SESSA,67670
SETAE,111998
SETAL,0
SETON,1136773
SETTS,60954
SETUP,23534848
SEVEN,44224906
SEVER,686306
SEWAN,0
SEWED,175012
SEWEL,28078
SEWEN,0
SEWER,5008805
SEXED,155161
SEXES,1608110
SEXTO,29954
SHACK,2739743
SHADE,6996835
SHADS,19622
SHADY,2059463
SHAFT,6431372
SHAGS,41829
SHAKE,6839319
SHAKO,26339
SHAKY,766843
SHALE,769742
SHALL,191963867
SHALT,1854326
SHALY,0
SHAMA,71722
SHAME,6785296
SHAMS,618299
SHAND,141332
SHANK,1311484
SHAPE,25675227
SHAPS,0
SHARD,287428
SHARE,119294241
SHARK,5904454
SHARN,14432
SHARP,24904199
SHASH,27825
SHAUL,239120
SHAVE,2580057
SHAWL,1011728
SHAWM,0
SHAWN,4642740
SHAWS,82892
SHAYA,39577
SHAYS,227563
SHEAF,255879
SHEAL,0
SHEAR,2886210
SHEDS,1874143
SHEEL,15825
SHEEN,1124463
SHEEP,8962638
SHEER,6684477
SHEET,44295187
SHEIK,596893
SHELF,11287023
SHELL,20599318
SHEND,0
SHEOL,68016
SHERD,20612
SHERE,82346
SHEVA,181594
SHEWN,62884
SHEWS,39148
SHIED,103457
SHIEL,82165
SHIER,43728
SHIES,42546
SHIFT,19811555
SHILL,163716
SHIMS,212293
SHINE,5881862
SHINS,362796
SHINY,3192674
SHIPS,56365355
SHIRE,2665081
SHIRK,194196
SHIRR,0
SHIRT,40501964
SHISH,67812
SHISO,25086
SHITE,371932
SHITS,238365
SHIUR,69743
SHIVA,1105044
SHIVE,114265
SHOAL,435185
SHOAT,0
SHOCK,14850388
SHOED,27509
SHOER,0
SHOES,80755612
SHOGI,84271
SHOJI,231018
SHOJO,81991
SHOLA,49881
SHONE,704369
SHOOK,2917411
SHOOL,89902
SHOON,20249
SHOOS,26781
SHOOT,12695618
SHOPE,79471
SHOPS,38241315
SHORE,12568485
SHORN,142311
SHORT,106755242
SHOTE,36612
SHOTS,19611119
SHOTT,25924
SHOUT,3965861
SHOVE,847364
SHOWN,68755779
SHOWS,84804638
SHOWY,294798
SHOYU,30956
SHRED,851931
SHREW,382770
SHRUB,1458217
SHRUG,720506
SHUCK,116293
SHUNS,85070
SHUNT,604152
SHURA,152118
SHUSH,60031
SHUTE,184885
SHUTS,974390
SHYER,32023
SHYLY,213165
SIBYL,111857
SICHT,97024
SICKO,86555
SIDED,4982500
SIDER,543665
SIDES,17269191
SIDHE,114733
SIDLE,54306
SIEGE,2518421
SIENT,16892
SIEUR,61710
SIEVE,851108
SIFTS,38137
SIGHS,564251
SIGHT,13360499
SIGIL,118090
SIGLA,38984
SIGMA,11864409
SIGNA,233687
SIGNS,31899467
SIKES,160692
SILEN,22517
SILER,201368
SILES,19384
SILEX,289557
SILKS,418180
SILKY,1749406
SILLS,397916
SILLY,6833654
SILOS,483560
SILTS,47638
SILTY,293612
SILVA,3132617
SIMAR,30450
SIMAS,24995
SIMBA,322561
SIMUL,158003
SINCE,214302926
SINDS,75367
SINES,79686
SINEW,74869
SINGE,106880
SINGS,2723225
SINKS,3399604
SINKY,0
SINUS,1738565
SIPES,60829
SIPPY,100939
SIRED,220280
SIREE,14544
SIREN,1354779
SIRES,286232
SIRIH,0
SIRIS,53304
SIROC,0
SIRUP,29954
SISAL,280742
SISSY,1410911
SISTA,261188
SISTS,58962
SITAR,255993
SITED,503306
SITES,202755734
SITHE,14180
SITKA,578381
SITUS,267454
SIVER,101095
SIXER,58111
SIXES,176765
SIXTE,0
SIXTH,9920054
SIXTY,4851534
SIZAR,0
SIZED,12775596
SIZER,202590
SIZES,23751367
SKALD,44871
SKANK,227091
SKART,0
SKATE,4932092
SKEAN,19591
SKEED,0
SKEEN,109749
SKEER,0
SKEET,343898
SKEIN,208604
SKELF,0
SKELL,0
SKELP,0
SKENE,99110
SKEWS,75297
SKIDS,343992
SKIED,134470
SKIER,863046
SKIES,3796788
SKIFF,281833
SKILL,15835076
SKIMP,107336
SKIMS,45654
SKINK,101630
SKINS,7370612
SKINT,118519
SKIPS,555853
SKIRL,0
SKIRR,0
SKIRT,9981485
SKITE,0
SKITS,366784
SKIVE,47114
SKOAL,42373
SKOOL,829401
SKORT,98916
SKUAS,28353
SKULK,24018
SKULL,4457991
SKUNK,937406
SKYEY,0
SKYRE,0
SLABS,900683
SLACK,1954286
SLADE,842883
SLAGS,105005
SLAID,19838
SLAIN,1281084
SLAKE,54463
SLAMS,926688
SLANE,95822
SLANG,1817718
SLANK,47932
SLANT,1313083
SLAPS,357339
SLART,0
SLASH,2935535
SLATE,3813904
SLATS,297172
SLATY,49371
SLAYS,79674
SLEDS,316641
SLEEK,2734565
SLEEP,29491537
SLEER,0
SLEET,305148
SLEPT,2370802
SLEWS,13847
SLICE,4628779
SLICK,2372634
SLIDE,22339084
SLIME,869502
SLIMS,187926
SLIMY,346686
SLING,1688770
SLINK,196197
SLIPE,0
SLIPS,2587498
SLISH,0
SLITS,460082
SLIVE,23223
SLOAN,2040295
SLOBS,36492
SLOOM,0
SLOOP,295505
SLOOT,57272
SLOPE,6469975
SLOPS,25111
SLOPY,0
SLOSH,51634
SLOTH,519428
SLOTS,12452126
SLOWS,1163999
SLOYD,16508
SLUGS,450646
SLUIT,24797
SLUMP,878659
SLUMS,463980
SLUNG,253265
SLUNK,40167
SLURP,495920
SLURS,220561
SLUSH,389608
SLYLY,103507
SLYPE,0
SMACK,1451860
SMAIK,0
SMALL,208371878
SMALM,0
SMALT,0
SMARM,0
SMART,36636558
SMASH,3192001
SMAZE,0
SMEAR,1289528
SMEEK,0
SMELL,6642666
SMELT,301053
SMILE,13893537
SMIRK,403780
SMITE,270393
SMITH,63357901
SMITS,204616
SMOCK,220361
SMOKE,16567733
SMOKY,1818184
SMOLT,111459
SMOOR,27737
SMOOT,216470
SMORE,0
SMOTE,276278
SMOUT,0
SMUSH,36448
SMUTS,84644
SNACK,3847152
SNAFU,239431
SNAGS,318312
SNAIL,1580640
SNAKE,7606395
SNAKY,18580
SNAPS,1512455
SNARE,1311615
SNARF,104552
SNARK,457068
SNARL,184639
SNARY,0
SNATH,0
SNEAD,175337
SNEAK,2280877
SNEAP,16545
SNECK,0
SNEED,164701
SNEER,203583
SNELL,767608
SNICK,23113
SNIDE,238032
SNIFF,1041321
SNIFT,0
SNIPE,425778
SNIPS,329153
SNIPY,0
SNIRT,0
SNOBS,164598
SNOEK,14498
SNOKE,14088
SNOOD,80464
SNOOK,295873
SNOOP,2787168
SNOOT,33126
SNORE,294125
SNORT,1522943
SNOUT,258314
SNOWK,0
SNOWS,350890
SNOWY,1631719
SNUBS,92798
SNUCK,274495
SNUFF,861230
SOAKS,165469
SOAPS,2347810
SOAPY,303519
SOARS,465187
SOAVE,54998
SOBER,1672710
SOCKO,13096
SOCKS,8632058
SOCLE,17222
SODAS,299348
SODDY,62104
SODIC,24953
SODOM,402032
SOFAR,49346
SOFAS,1871940
SOFTA,0
SOFTS,162553
SOFTY,55906
SOGER,0
SOGGY,331525
SOILS,4789565
SOILY,0
SOKEN,18213
SOKOL,195506
SOLAN,56393
SOLAR,20423792
SOLAS,225662
SOLDE,24298
SOLDI,93203
SOLDO,16595
SOLED,102946
SOLEI,16449
SOLER,142747
SOLES,765275
SOLID,37426444
SOLON,527040
SOLOS,1222232
SOLUM,86424
SOLUS,185496
SOLVE,13452150
SOMAN,92060
SOMAS,51354
SONAR,1341822
SONDE,78672
SONES,72334
SONGS,49272598
SONIC,7298920
SONLY,0
SONNE,372095
SONNY,2004845
SONSY,0
SOOKY,0
SOOTH,141125
SOOTY,220245
SOPHY,75315
SOPOR,16980
SOPPY,36978
SOPRA,106565
SORAL,0
SORAS,19792
SORBO,54561
SORBS,42461
SORDA,0
SORDO,13913
SORED,50450
SOREE,0
SOREL,385306
SORES,1024935
SOREX,35839
SORGO,0
SORRA,0
SORRY,35595812
SORTA,855998
SORTS,6005834
SORUS,0
SOTOL,0
SOUCE,67590
SOUGH,16442
SOUKS,34993
SOULS,5416970
SOUND,100010833
SOUPS,2141445
SOUPY,94968
SOURS,79324
SOUSE,0
SOUTH,238581133
SOWAR,0
SOWED,113771
SOWER,137381
SOWLE,12787
SOWSE,0
SOYLE,33710
SOYUZ,367639
SOZIN,0
SPACE,121505269
SPACY,39233
SPADE,1567565
SPAER,0
SPAHI,0
SPAIN,51553238
SPAKE,688769
SPALD,0
SPALE,0
SPALL,80157
SPALT,0
SPAMS,323676
SPANE,0
SPANG,41109
SPANK,5416004
SPANS,1675632
SPARE,10009522
SPARK,4842423
SPARS,203700
SPART,29561
SPASM,391339
SPATE,357156
SPATS,78562
SPAWN,1908837
SPAZA,41173
SPAZZ,45477
SPEAK,31324712
SPEAL,0
SPEAN,30703
SPEAR,2942538
SPECK,757962
SPECS,26029159
SPECT,378697
SPEED,83135749
SPEEL,50603
SPEER,400248
SPEIR,23387
SPELK,0
SPELL,8506049
SPELT,431427
SPEND,26713310
SPENT,29719451
SPEOS,0
SPERM,5944531
SPEWS,150306
SPEWY,0
SPICA,142550
SPICE,7120274
SPICY,3170817
SPIED,294373
SPIEL,811922
SPIER,180057
SPIES,5756937
SPIFF,74236
SPIKE,4833410
SPIKY,181090
SPILE,0
SPILL,3890646
SPILT,214786
SPINA,468643
SPINE,5370074
SPINK,203615
SPINS,1421064
SPINY,366114
SPIRE,725421
SPIRT,59629
SPIRY,0
SPITE,4493143
SPITS,321273
SPITZ,351048
SPLAT,350981
SPLAY,124026
SPLIT,19998411
SPLOG,41784
SPODE,487640
SPOIL,1419320
SPOKE,11577917
SPOOF,907481
SPOOK,318653
SPOOL,1499516
SPOOM,0
SPOON,4000406
SPOOR,131836
SPOOT,0
SPORE,589081
SPORK,164168
SPORT,62683851
SPOSH,0
SPOTS,10109662
SPOUT,905624
SPRAD,0
SPRAG,0
SPRAT,69321
SPRAY,15148133
SPRED,21115
SPREE,1218040
SPREW,0
SPRIG,143773
SPRIT,89293
SPROD,0
SPROG,82267
SPRUE,109524
SPRUG,0
SPUDS,101849
SPUME,0
SPUMY,0
SPUNK,404915
SPURN,79323
SPURS,2295629
SPURT,325911
SPUTA,0
SQUAB,50789
SQUAD,8744772
SQUAT,925062
SQUAW,463592
SQUIB,112968
SQUID,3828491
SQUIT,0
SQUIZ,13110
STABS,268482
STACK,11090579
STADE,347571
STAFF,151553180
STAGE,52518330
STAGS,285274
STAGY,0
STAID,194345
STAIN,3512824
STAIR,2012524
STAKE,5061965
STALE,1065657
STALK,936028
STALL,2114252
STAMP,9760468
STAND,46292709
STANE,45697
STANG,1081839
STANK,100733
STAPH,171410
STARE,1925618
STARK,3479265
STARN,18604
STARR,3240045
STARS,58352743
START,161913408
STASH,1553737
STATE,453104133
STATS,33096627
STAUN,0
STAVE,363443
STAYS,5547528
STEAD,724786
STEAK,4413680
STEAL,6257493
STEAM,11141309
STEAN,0
STEAR,24734
STEDE,18504
STEED,701658
STEEK,0
STEEL,49452604
STEEM,28290
STEEN,581515
STEEP,3399504
STEER,2159937
STEIL,48974
STEIN,3893544
STELA,52675
STELE,76134
STELL,97231
STEMS,3336905
STEND,0
STENO,201103
STENT,630695
STEPS,38254292
STEPT,0
STERE,14790
STERN,4643592
STETS,32019
STEWS,519188
STEWY,0
STICH,146019
STICK,22399126
STIES,34650
STIFF,3492842
STILE,353280
STILL,190433487
STILT,188393
STIME,65680
STIMS,65454
STIMY,0
STING,2773263
STINK,872742
STINT,855795
STIPA,35952
STIPE,189957
STIRK,13276
STIRP,0
STIRS,426699
STIVE,0
STIVY,0
STOAT,49468
STOCK,176295589
STOEP,0
STOGY,0
STOIC,272080
STOKE,2552684
STOLE,2814273
STOMA,122408
STOMP,1168038
STOND,13934
STONE,42494931
STONG,88745
STONY,1907651
STOOD,11116275
STOOK,0
STOOL,3031945
STOOP,360440
STOPE,18912
STOPS,9118589
STOPT,20275
STORE,291308910
STORK,728360
STORM,22242164
STORY,138433809
STOSS,0
STOTT,438727
STOUN,0
STOUP,0
STOUR,149756
STOUT,1939514
STOVE,3914849
STOWS,29544
STRAD,30021
STRAE,0
STRAG,0
STRAP,11414669
STRAW,3958211
STRAY,1807545
STREP,608154
STREW,32385
STRIA,40045
STRIG,0
STRIP,18711440
STROP,63137
STROW,0
STROY,33541
STRUM,216746
STRUT,1271153
STUBS,1076600
STUCK,9120620
STUDE,51128
STUDS,3215366
STUDY,152978354
STUFF,81444510
STULL,228078
STULM,0
STUMM,39724
STUMP,1357079
STUNG,404657
STUNK,76458
STUNS,161099
STUNT,1754828
STUPA,117550
STUPE,0
STURE,26313
STURT,284766
STYES,31241
STYLE,101024266
STYLI,517320
STYLO,105215
SUAVE,336960
SUBAH,0
SUBER,80439
SUBHA,17689
SUCCI,13224
SUCKS,7743126
SUCKY,202236
SUCRE,569392
SUDSY,39819
SUEDE,3941313
SUETY,0
SUGAN,0
SUGAR,22450333
SUING,816011
SUINT,0
SUITE,44829675
SUITS,7986526
SUKUK,13132
SULCI,21352
SULFA,81028
SULFO,16910
SULKS,24093
SULKY,156355
SULLY,458846
SULPH,47919
SUMAC,181045
SUMMA,545031
SUMOS,18889
SUMPH,0
SUMPS,77965
SUNNA,188874
SUNNY,9497382
SUNUP,30047
SUPER,66703287
SUPES,60952
SUPRA,4329457
SURAH,323774
SURAL,32482
SURAS,28851
SURAT,736651
SURED,134046
SURER,73497
SURES,159115
SURFS,141721
SURFY,21936
SURGE,5436623
SURGY,0
SURLY,372213
SURRA,0
SUSHI,3488691
SUTOR,47130
SUTRA,1580071
SUTTA,129787
SWABS,322684
SWACK,0
SWAGE,36605
SWAGS,137708
SWAIL,15702
SWAIN,779597
SWALE,198985
SWAMI,900023
SWAMP,2575587
SWAMY,109555
SWANG,19816
SWANK,695208
SWANS,1063572
SWAPS,1097437
SWARD,78801
SWARE,57104
SWARF,17705
SWARM,1158175
SWART,162262
SWASH,265955
SWATH,438339
SWATS,33987
SWAYS,75398
SWEAL,0
SWEAR,3082372
SWEAT,4551615
SWEDE,373827
SWEED,13739
SWEEP,3623863
SWEER,0
SWEET,32311923
SWELL,2213445
SWELT,0
SWEPT,2612095
SWIFT,5850031
SWIGS,22572
SWILE,0
SWILL,92032
SWIMS,391399
SWINE,1578713
SWING,12734467
SWINK,60284
SWIPE,524034
SWIRE,100466
SWIRL,1251090
SWISH,949054
SWISS,21324437
SWITH,44669
SWIZZ,45863
SWOON,248694
SWOOP,467481
SWORD,8835685
SWORE,663914
SWORN,2332355
SWUNG,867135
SYBIL,346919
SYCEE,0
SYCON,0
SYKES,847255
SYLPH,44120
SYLVA,156204
SYNCH,603920
SYNCS,125756
SYNES,16535
SYNOD,1095269
SYNTH,1697095
SYRAH,480410
SYREN,55371
SYRUP,3108136
SYSOP,526687
SYTHE,27462
TABBY,504455
TABER,342966
TABES,0
TABID,77335
TABLA,420412
TABLE,165341452
TABOO,3079923
TABOR,834301
TABUN,25447
TABUS,66004
TACAN,31613
TACHE,50780
TACHO,165560
TACHS,17611
TACIT,594255
TACKS,340393
TACKY,519106
TACOS,512088
TACTS,34801
TAFFY,411033
TAFIA,0
TAGGY,0
TAIGA,209181
TAIKO,158469
TAILS,2287798
TAINS,158156
TAINT,375008
TAIRA,63794
TAKEN,87019836
TAKER,625940
TAKES,57784233
TAKIN,377723
TAKIS,57486
TALAK,0
TALAQ,28949
TALAR,34181
TALAS,43491
TALER,42377
TALES,11222332
TALKS,15484166
TALKY,50436
TALLS,43808
TALLY,1812605
TALMA,17793
TALON,858061
TALPA,48306
TALUK,55706
TALUS,155055
TAMAL,23048
TAMED,239956
TAMER,355602
TAMES,113169
TAMIS,0
TAMMY,2025634
TAMPS,29488
TANGA,265576
TANGI,30054
TANGO,2727306
TANGS,47230
TANGY,333638
TANKA,144512
TANKS,8526525
TANNA,63370
TANSY,77016
TANTI,62782
TANTO,521483
TAPAS,580527
TAPED,1534342
TAPEN,0
TAPER,1294069
TAPES,9719559
TAPET,0
TAPIR,86809
TAPIS,118812
TAPPA,31775
TARAS,146878
TARDY,303140
TARES,71332
TARGA,547379
TARGE,37088
TAROC,0
TAROK,0
TAROT,3561389
TARPS,344956
TARRY,243850
TARSI,18846
TARTS,706018
TARTY,33708
TASAR,16330
TASER,313105
TASKS,20273373
TASSA,85450
TASSE,133951
TASSO,146716
TASTE,17311343
TASTY,3565676
TATAR,317945
TATER,200207
TATES,170224
TATIE,0
TATOU,27138
TATTS,37602
TATTY,130077
TATUS,54967
TAUBE,84004
TAUNT,295148
TAUPE,668030
TAVER,0
TAWAS,153252
TAWER,0
TAWIE,0
TAWNY,602308
TAWSE,0
TAXED,1537786
TAXER,0
TAXES,33674672
TAXIS,2034449
TAXOL,164459
TAXON,1333053
TAXOR,0
TAXUS,91941
TAYRA,0
TAZZA,35222
TEACH,19079783
TEAMS,34383288
TEARS,9274206
TEARY,137396
TEASE,2019275
TEATS,108388
TEAZE,17751
TECHS,1865665
TECHY,181185
TEDDY,5602073
TEEMS,53560
TEEND,14094
TEENS,70859771
TEENY,750932
TEERS,47950
TEETH,9769437
TEGUA,0
TEILS,17030
TEIND,0
TEINS,57999
TELCO,1116242
TELES,53095
TELEX,916110
TELIA,233234
TELIC,71928
TELLS,15534490
TELLY,496040
TELOS,223130
TEMES,117408
TEMPI,86775
TEMPO,3372997
TEMPS,2309859
TEMPT,494586
TEMSE,0
TENCH,96238
